prize,category,year,status,title,author
Locus,Science Fiction Novel,2013,Nominee,The Hydrogen Sonata,Iain Banks
Locus,Science Fiction Novel,2013,Nominee,The Last Policeman,Ben H. Winters
Locus,Science Fiction Novel,2013,Nominee,The Rapture of the Nerds,Cory Doctorow
Locus,Science Fiction Novel,2013,Nominee,The Rapture of the Nerds,Charles Stross
Locus,Science Fiction Novel,2013,Nominee,The Fractal Prince,Hannu Rajaniemi
Locus,Science Fiction Novel,2013,Nominee,In the Mouth of the Whale,Paul J. McAuley
Locus,Science Fiction Novel,2013,Nominee,Intrusion,Ken MacLeod
Locus,Science Fiction Novel,2013,Nominee,Lost Everything,Brian Francis Slattery
Locus,Science Fiction Novel,2013,Nominee,Jack Glass: The Story of a Murderer,Adam Roberts
Locus,Science Fiction Novel,2013,Nominee,Fate of Worlds,Larry Niven
Locus,Science Fiction Novel,2013,Nominee,Fate of Worlds,Edward M. Lerner
Locus,Science Fiction Novel,2013,Nominee,Intruder,C. J. Cherryh
Locus,Science Fiction Novel,2013,Nominee,Rapture,Kameron Hurley
Locus,Science Fiction Novel,2013,Nominee,The Eternal Flame,Greg Egan
Locus,Science Fiction Novel,2013,Nominee,Arctic Rising,Tobias S. Buckell
Locus,Science Fiction Novel,2013,Nominee,Ashes of Candesce,Karl Schroeder
Locus,Science Fiction Novel,2013,Nominee,Angelmaker,Nick Harkaway
Locus,Science Fiction Novel,2013,Nominee,Any Day Now,Terry Bisson
Locus,Science Fiction Novel,2013,Nominee,Existence,David Brin
Locus,Science Fiction Novel,2013,Nominee,Empty Space,M. John Harrison
Locus,Science Fiction Novel,2013,Nominee,Slow Apocalypse,John Varley
Locus,Science Fiction Novel,2013,Nominee,Bowl of Heaven,Larry Niven
Locus,Science Fiction Novel,2013,Nominee,Bowl of Heaven,Gregory Benford
Locus,Science Fiction Novel,2013,Nominee,Turing & Burroughs,Rudy Rucker
Locus,Science Fiction Novel,2012,Nominee,11/22/63,Stephen King
Locus,Science Fiction Novel,2012,Nominee,The Children of the Sky,Vernor Vinge
Locus,Science Fiction Novel,2012,Nominee,Vortex,Robert Charles Wilson
Locus,Science Fiction Novel,2012,Nominee,Daybreak Zero,John Barnes
Locus,Science Fiction Novel,2012,Nominee,Deadline,Seanan McGuire
Locus,Science Fiction Novel,2012,Nominee,Leviathan Wakes,Daniel Abraham
Locus,Science Fiction Novel,2012,Nominee,Leviathan Wakes,James S. A. Corey
Locus,Science Fiction Novel,2012,Nominee,Leviathan Wakes,Ty Franck
Locus,Science Fiction Novel,2012,Nominee,Rule 34,Charles Stross
Locus,Science Fiction Novel,2012,Nominee,The Islanders,Christopher Priest
Locus,Science Fiction Novel,2012,Nominee,Wake Up and Dream,Ian R. MacLeod
Locus,Science Fiction Novel,2012,Nominee,Firebird,Jack McDevitt
Locus,Science Fiction Novel,2012,Nominee,Zone One,Colson Whitehead
Locus,Science Fiction Novel,2012,Nominee,Dancing with Bears,Michael Swanwick
Locus,Science Fiction Novel,2012,Nominee,The Courier's New Bicycle,Kim Westwood
Locus,Science Fiction Novel,2012,Nominee,Home Fires,Gene Wolfe
Locus,Science Fiction Novel,2012,Nominee,The Clockwork Rocket,Greg Egan
Locus,Science Fiction Novel,2012,Nominee,Grail,Elizabeth Bear
Locus,Science Fiction Novel,2012,Nominee,All the Lives He Led,Frederik Pohl
Locus,Science Fiction Novel,2012,Nominee,Earthbound,Joe Haldeman
Locus,Science Fiction Novel,2012,Nominee,This Shared Dream,Kathleen Ann Goonan
Locus,Science Fiction Novel,2012,Nominee,7th Sigma,Steven Gould
Locus,Science Fiction Novel,2012,Nominee,Heart of Iron,Ekaterina Sedia
Locus,Science Fiction Novel,2011,Nominee,Surface Detail,Iain Banks
Locus,Science Fiction Novel,2011,Nominee,The Passage,Justin Cronin
Locus,Science Fiction Novel,2011,Nominee,The Dervish House,Ian McDonald
Locus,Science Fiction Novel,2011,Nominee,Zero History,William Gibson
Locus,Science Fiction Novel,2011,Nominee,Cryoburn,Lois McMaster Bujold
Locus,Science Fiction Novel,2011,Nominee,Birdbrain,Johanna Sinisalo
Locus,Science Fiction Novel,2011,Nominee,Directive 51,John Barnes
Locus,Science Fiction Novel,2011,Nominee,Feed,Seanan McGuire
Locus,Science Fiction Novel,2011,Nominee,Hull Zero Three,Greg Bear
Locus,Science Fiction Novel,2011,Nominee,Sleepless,Charlie Huston
Locus,Science Fiction Novel,2011,Nominee,Terminal World,Alastair Reynolds
Locus,Science Fiction Novel,2011,Nominee,Zendegi,Greg Egan
Locus,Science Fiction Novel,2011,Nominee,Chill,Elizabeth Bear
Locus,Science Fiction Novel,2011,Nominee,Starbound,Joe Haldeman
Locus,Science Fiction Novel,2011,Nominee,Brain Thief,Alexander Jablokov
Locus,Science Fiction Novel,2011,Nominee,Saltation,Sharon Lee
Locus,Science Fiction Novel,2011,Nominee,Saltation,Steve Miller
Locus,Science Fiction Novel,2011,Nominee,Yarn,Jon Armstrong
Locus,Science Fiction Novel,2010,Nominee,The Windup Girl,Paolo Bacigalupi
Locus,Science Fiction Novel,2010,Nominee,Under the Dome,Stephen King
Locus,Science Fiction Novel,2010,Nominee,Transition,Iain Banks
Locus,Science Fiction Novel,2010,Nominee,Ark,Stephen Baxter
Locus,Science Fiction Novel,2010,Nominee,Chronic City,Jonathan Lethem
Locus,Science Fiction Novel,2010,Nominee,Gardens of the Sun,Paul J. McAuley
Locus,Science Fiction Novel,2010,Nominee,This Is Not a Game,Walter Jon Williams
Locus,Science Fiction Novel,2010,Nominee,Julian Comstock: A Story of 22nd-Century America,Robert Charles Wilson
Locus,Science Fiction Novel,2010,Nominee,Galileo's Dream,Kim Stanley Robinson
Locus,Science Fiction Novel,2010,Nominee,The Devil's Alphabet,Daryl Gregory
Locus,Science Fiction Novel,2010,Nominee,Steal Across the Sky,Nancy Kress
Locus,Science Fiction Novel,2010,Nominee,The Walls of the Universe,Paul Melko
Locus,Science Fiction Novel,2010,Nominee,The Sunless Countries,Karl Schroeder
Locus,Science Fiction Novel,2010,Nominee,Buyout,Alexander C. Irvine
Locus,Science Fiction Novel,2010,Nominee,Yellow Blue Tibia,Adam Roberts
Locus,Science Fiction Novel,2010,Nominee,The Empress of Mars,Kage Baker
Locus,Science Fiction Novel,2009,Nominee,Matter,Iain Banks
Locus,Science Fiction Novel,2009,Nominee,House of Suns,Alastair Reynolds
Locus,Science Fiction Novel,2009,Nominee,City at the End of Time,Greg Bear
Locus,Science Fiction Novel,2009,Nominee,Flood,Stephen Baxter
Locus,Science Fiction Novel,2009,Nominee,Implied Spaces,Walter Jon Williams
Locus,Science Fiction Novel,2009,Nominee,Incandescence,Greg Egan
Locus,Science Fiction Novel,2009,Nominee,Saturn's Children,Charles Stross
Locus,Science Fiction Novel,2009,Nominee,The Night Sessions,Ken MacLeod
Locus,Science Fiction Novel,2009,Nominee,The Quiet War,Paul J. McAuley
Locus,Science Fiction Novel,2009,Nominee,Weaver,Stephen Baxter
Locus,Science Fiction Novel,2009,Nominee,Half a Crown,Jo Walton
Locus,Science Fiction Novel,2009,Nominee,Song of Time,Ian R. MacLeod
Locus,Science Fiction Novel,2009,Nominee,Rolling Thunder,John Varley
Locus,Science Fiction Novel,2009,Nominee,Escapement,Jay Lake
Locus,Science Fiction Novel,2009,Nominee,Pirate Sun,Karl Schroeder
Locus,Science Fiction Novel,2009,Nominee,Marsbound,Joe Haldeman
Locus,Science Fiction Novel,2009,Nominee,The January Dancer,Michael F. Flynn
Locus,Science Fiction Novel,2009,Nominee,The Company,Tom Holt
Locus,Science Fiction Novel,2008,Nominee,Bad Monkeys,Matt Ruff
Locus,Science Fiction Novel,2008,Nominee,The Accidental Time Machine,Joe Haldeman
Locus,Science Fiction Novel,2008,Nominee,Axis,Robert Charles Wilson
Locus,Science Fiction Novel,2008,Nominee,Spook Country,William Gibson
Locus,Science Fiction Novel,2008,Nominee,Black Man,Q254635
Locus,Science Fiction Novel,2008,Nominee,The Prefect,Alastair Reynolds
Locus,Science Fiction Novel,2008,Nominee,Brasyl,Ian McDonald
Locus,Science Fiction Novel,2008,Nominee,Conqueror,Stephen Baxter
Locus,Science Fiction Novel,2008,Nominee,Ha'penny,Jo Walton
Locus,Science Fiction Novel,2008,Nominee,Halting State,Charles Stross
Locus,Science Fiction Novel,2008,Nominee,Mainspring,Jay Lake
Locus,Science Fiction Novel,2008,Nominee,Sixty Days and Counting,Kim Stanley Robinson
Locus,Science Fiction Novel,2008,Nominee,The Execution Channel,Ken MacLeod
Locus,Science Fiction Novel,2008,Nominee,The Last Colony,John Scalzi
Locus,Science Fiction Novel,2008,Nominee,The Sons of Heaven,Kage Baker
Locus,Science Fiction Novel,2008,Nominee,In War Times,Kathleen Ann Goonan
Locus,Science Fiction Novel,2008,Nominee,Shelter,Susan Palwick
Locus,Science Fiction Novel,2008,Nominee,HARM,Brian Aldiss
Locus,Science Fiction Novel,2008,Nominee,Undertow,Elizabeth Bear
Locus,Science Fiction Novel,2008,Nominee,Till Human Voices Wake Us,Mark Budz
Locus,Science Fiction Novel,2008,Nominee,Queen of Candesce,Karl Schroeder
Locus,Science Fiction Novel,2008,Nominee,Devices and Desires,Tom Holt
Locus,Science Fiction Novel,2008,Nominee,Evil for Evil,Tom Holt
Locus,Science Fiction Novel,2008,Nominee,The Escapement,Tom Holt
Locus,Science Fiction Novel,2007,Nominee,The Road,Cormac McCarthy
Locus,Science Fiction Novel,2007,Nominee,Glasshouse,Charles Stross
Locus,Science Fiction Novel,2007,Nominee,Blindsight,Peter Watts
Locus,Science Fiction Novel,2007,Nominee,Keeping It Real,Justina Robson
Locus,Science Fiction Novel,2007,Nominee,The Clan Corporate,Charles Stross
Locus,Science Fiction Novel,2007,Nominee,Against the Day,Thomas Pynchon
Locus,Science Fiction Novel,2007,Nominee,Emperor,Stephen Baxter
Locus,Science Fiction Novel,2007,Nominee,Eifelheim,Michael F. Flynn
Locus,Science Fiction Novel,2007,Nominee,Farthing,Jo Walton
Locus,Science Fiction Novel,2007,Nominee,Matriarch,Karen Traviss
Locus,Science Fiction Novel,2007,Nominee,Nova Swing,M. John Harrison
Locus,Science Fiction Novel,2007,Nominee,Polity Agent,Neal Asher
Locus,Science Fiction Novel,2007,Nominee,The Android's Dream,John Scalzi
Locus,Science Fiction Novel,2007,Nominee,The Armies of Memory,John Barnes
Locus,Science Fiction Novel,2007,Nominee,The Ghost Brigades,John Scalzi
Locus,Science Fiction Novel,2007,Nominee,Sun of Suns,Karl Schroeder
Locus,Science Fiction Novel,2007,Nominee,Mathematicians in Love,Rudy Rucker
Locus,Science Fiction Novel,2007,Nominee,Carnival,Elizabeth Bear
Locus,Science Fiction Novel,2007,Nominee,End of the World Blues,Jon Courtenay Grimwood
Locus,Science Fiction Novel,2007,Nominee,Babylon,Richard Calder
Locus,Science Fiction Novel,2007,Nominee,Horizons,Mary Rosenblum
Locus,Science Fiction Novel,2006,Nominee,The Carpet Makers,Andreas Eschbach
Locus,Science Fiction Novel,2006,Nominee,Seeker,Jack McDevitt
Locus,Science Fiction Novel,2006,Nominee,Never Let Me Go,Kazuo Ishiguro
Locus,Science Fiction Novel,2006,Nominee,Old Man's War,John Scalzi
Locus,Science Fiction Novel,2006,Nominee,Spin,Robert Charles Wilson
Locus,Science Fiction Novel,2006,Nominee,Olympos,Dan Simmons
Locus,Science Fiction Novel,2006,Nominee,Shadow of the Giant,Orson Scott Card
Locus,Science Fiction Novel,2006,Nominee,Pushing Ice,Alastair Reynolds
Locus,Science Fiction Novel,2006,Nominee,The Well of Stars,Robert Reed
Locus,Science Fiction Novel,2006,Nominee,9tail Fox,Jon Courtenay Grimwood
Locus,Science Fiction Novel,2006,Nominee,Fifty Degrees Below,Kim Stanley Robinson
Locus,Science Fiction Novel,2006,Nominee,Learning the World,Ken MacLeod
Locus,Science Fiction Novel,2006,Nominee,Mammoth,John Varley
Locus,Science Fiction Novel,2006,Nominee,To Crush the Moon,Wil McCarthy
Locus,Science Fiction Novel,2006,Nominee,The World Before,Karen Traviss
Locus,Science Fiction Novel,2006,Nominee,Transcendent,Stephen Baxter
Locus,Science Fiction Novel,2006,Nominee,Living Next Door to the God of Love,Justina Robson
Locus,Science Fiction Novel,2006,Nominee,Lady of Mazes,Karl Schroeder
Locus,Science Fiction Novel,2006,Nominee,Old Twentieth,Joe Haldeman
Locus,Science Fiction Novel,2006,Nominee,Godplayers,Damien Broderick
Locus,Science Fiction Novel,2006,Nominee,Tumbling After,Paul Witcover
Locus,Science Fiction Novel,2006,Nominee,The Rosetta Codex,Richard Paul Russo
Locus,Science Fiction Novel,2006,Nominee,Mind's Eye,Paul J. McAuley
Locus,Science Fiction Novel,2005,Nominee,Cloud Atlas,Q40479
Locus,Science Fiction Novel,2005,Nominee,The Algebraist,Iain Banks
Locus,Science Fiction Novel,2005,Nominee,The Plot Against America,Philip Roth
Locus,Science Fiction Novel,2005,Nominee,Camouflage,Joe Haldeman
Locus,Science Fiction Novel,2005,Nominee,"For Us, the Living",Robert A. Heinlein
Locus,Science Fiction Novel,2005,Nominee,Iron Sunrise,Charles Stross
Locus,Science Fiction Novel,2005,Nominee,Air,Geoff Ryman
Locus,Science Fiction Novel,2005,Nominee,Century Rain,Alastair Reynolds
Locus,Science Fiction Novel,2005,Nominee,City of Pearl,Karen Traviss
Locus,Science Fiction Novel,2005,Nominee,Eastern Standard Tribe,Cory Doctorow
Locus,Science Fiction Novel,2005,Nominee,Exultant,Stephen Baxter
Locus,Science Fiction Novel,2005,Nominee,Forty Signs of Rain,Kim Stanley Robinson
Locus,Science Fiction Novel,2005,Nominee,River of Gods,Ian McDonald
Locus,Science Fiction Novel,2005,Nominee,Newton's Wake: A Space Opera,Ken MacLeod
Locus,Science Fiction Novel,2005,Nominee,Polaris,Jack McDevitt
Locus,Science Fiction Novel,2005,Nominee,The Life of the World to Come,Kage Baker
Locus,Science Fiction Novel,2005,Nominee,The Zenith Angle,Bruce Sterling
Locus,Science Fiction Novel,2005,Nominee,Lost in Transmission,Wil McCarthy
Locus,Science Fiction Novel,2005,Nominee,Crucible,Nancy Kress
Locus,Science Fiction Novel,2005,Nominee,Frek and the Elixir,Rudy Rucker
Locus,Science Fiction Novel,2005,Nominee,White Devils,Paul J. McAuley
Locus,Science Fiction Novel,2005,Nominee,Life,Gwyneth Jones
Locus,Science Fiction Novel,2005,Nominee,Banner of Souls,Liz Williams
Locus,Science Fiction Novel,2005,Nominee,Black Brillion,Matt Hughes
Locus,Science Fiction Novel,2005,Nominee,Stamping Butterflies,Jon Courtenay Grimwood
Locus,Science Fiction Novel,2005,Nominee,Spondulix: A Romance of Hoboken,Paul Di Filippo
Locus,Science Fiction Novel,2005,Nominee,The Fourth Circle,Zoran Živković
Locus,Science Fiction Novel,2005,Nominee,The Language of Power,Rosemary Kirstein
Locus,Science Fiction Novel,2004,Nominee,Pattern Recognition,William Gibson
Locus,Science Fiction Novel,2004,Nominee,Blind Lake,Robert Charles Wilson
Locus,Science Fiction Novel,2004,Nominee,Singularity Sky,Charles Stross
Locus,Science Fiction Novel,2004,Nominee,Absolution Gap,Alastair Reynolds
Locus,Science Fiction Novel,2004,Nominee,The Speed of Dark,Elizabeth Moon
Locus,Science Fiction Novel,2004,Nominee,Darwin's Children,Greg Bear
Locus,Science Fiction Novel,2004,Nominee,Quicksilver,Neal Stephenson
Locus,Science Fiction Novel,2004,Nominee,Omega,Jack McDevitt
Locus,Science Fiction Novel,2004,Nominee,Coalescent,Stephen Baxter
Locus,Science Fiction Novel,2004,Nominee,Sister Alice,Robert Reed
Locus,Science Fiction Novel,2004,Nominee,The Killing of Worlds,Scott Westerfeld
Locus,Science Fiction Novel,2004,Nominee,The Line of Polity,Neal Asher
Locus,Science Fiction Novel,2004,Nominee,The Risen Empire,Scott Westerfeld
Locus,Science Fiction Novel,2004,Nominee,The Phoenix Exultant,John C. Wright
Locus,Science Fiction Novel,2004,Nominee,The Golden Transcendence,John C. Wright
Locus,Science Fiction Novel,2004,Nominee,Felaheen,Jon Courtenay Grimwood
Locus,Science Fiction Novel,2004,Nominee,Natural History,Justina Robson
Locus,Science Fiction Novel,2004,Nominee,The Poison Master,Liz Williams
Locus,Science Fiction Novel,2004,Nominee,Memory,Linda Nagata
Locus,Science Fiction Novel,2004,Nominee,Nothing Human,Nancy Kress
Locus,Science Fiction Novel,2004,Nominee,The Lost Steersman,Rosemary Kirstein
Locus,Science Fiction Novel,2003,Nominee,Schild's Ladder,Greg Egan
Locus,Science Fiction Novel,2003,Nominee,Kiln People,David Brin
Locus,Science Fiction Novel,2003,Nominee,Shadow Puppets,Orson Scott Card
Locus,Science Fiction Novel,2003,Nominee,Diplomatic Immunity,Lois McMaster Bujold
Locus,Science Fiction Novel,2003,Nominee,Redemption Ark,Alastair Reynolds
Locus,Science Fiction Novel,2003,Nominee,The Separation,Christopher Priest
Locus,Science Fiction Novel,2003,Nominee,Permanence,Karl Schroeder
Locus,Science Fiction Novel,2003,Nominee,Evolution,Stephen Baxter
Locus,Science Fiction Novel,2003,Nominee,Light,M. John Harrison
Locus,Science Fiction Novel,2003,Nominee,Bones of the Earth,Michael Swanwick
Locus,Science Fiction Novel,2003,Nominee,Probability Space,Nancy Kress
Locus,Science Fiction Novel,2003,Nominee,Ruled Britannia,Harry Turtledove
Locus,Science Fiction Novel,2003,Nominee,Chindi,Jack McDevitt
Locus,Science Fiction Novel,2003,Nominee,Coyote,Allen Steele
Locus,Science Fiction Novel,2003,Nominee,Engine City,Ken MacLeod
Locus,Science Fiction Novel,2003,Nominee,Lion's Blood,Steven Barnes
Locus,Science Fiction Novel,2003,Nominee,Spaceland,Rudy Rucker
Locus,Science Fiction Novel,2003,Nominee,The Mount,Carol Emshwiller
Locus,Science Fiction Novel,2003,Nominee,The Praxis,Walter Jon Williams
Locus,Science Fiction Novel,2003,Nominee,The Sky So Big and Black,John Barnes
Locus,Science Fiction Novel,2003,Nominee,Vitals,Greg Bear
Locus,Science Fiction Novel,2003,Nominee,Light Music,Kathleen Ann Goonan
Locus,Science Fiction Novel,2003,Nominee,The Visitor,Sheri S. Tepper
Locus,Science Fiction Novel,2003,Nominee,The Impossible Bird,Patrick O'Leary
Locus,Science Fiction Novel,2003,Nominee,Guardian,Joe Haldeman
Locus,Science Fiction Novel,2003,Nominee,The Omega Expedition,Brian Stableford
Locus,Science Fiction Novel,2002,Nominee,Chasm City,Alastair Reynolds
Locus,Science Fiction Novel,2002,Nominee,The Chronoliths,Robert Charles Wilson
Locus,Science Fiction Novel,2002,Nominee,The Eyre Affair,Jasper Fforde
Locus,Science Fiction Novel,2002,Nominee,Shadow of the Hegemon,Orson Scott Card
Locus,Science Fiction Novel,2002,Nominee,Ship of Fools,Richard Paul Russo
Locus,Science Fiction Novel,2002,Nominee,Cosmonaut Keep,Ken MacLeod
Locus,Science Fiction Novel,2002,Nominee,Dark Light,Ken MacLeod
Locus,Science Fiction Novel,2002,Nominee,Eyes of the Calculor,Sean McMullen
Locus,Science Fiction Novel,2002,Nominee,"Going, Going, Gone",Jack Womack
Locus,Science Fiction Novel,2002,Nominee,Limit of Vision,Linda Nagata
Locus,Science Fiction Novel,2002,Nominee,Origin,Stephen Baxter
Locus,Science Fiction Novel,2002,Nominee,Probability Sun,Nancy Kress
Locus,Science Fiction Novel,2002,Nominee,The Merchants of Souls,John Barnes
Locus,Science Fiction Novel,2002,Nominee,Deepsix,Jack McDevitt
Locus,Science Fiction Novel,2002,Nominee,Terraforming Earth,Jack Williamson
Locus,Science Fiction Novel,2002,Nominee,Defender,C. J. Cherryh
Locus,Science Fiction Novel,2002,Nominee,Maelstrom,Peter Watts
Locus,Science Fiction Novel,2002,Nominee,Appleseed,John Clute
Locus,Science Fiction Novel,2002,Nominee,Nekropolis,Maureen F. McHugh
Locus,Science Fiction Novel,2002,Nominee,The Pickup Artist,Terry Bisson
Locus,Science Fiction Novel,2002,Nominee,Metaplanetary: A Novel of Interplanetary Civil War,Tony Daniel
Locus,Science Fiction Novel,2002,Nominee,Return to the Whorl,Gene Wolfe
Locus,Science Fiction Novel,2002,Nominee,The Secret of Life,Paul J. McAuley
Locus,Science Fiction Novel,2002,Nominee,A Paradigm of Earth,Candas Jane Dorsey
Locus,Science Fiction Novel,2002,Nominee,The Cassandra Complex,Brian Stableford
Locus,Science Fiction Novel,2002,Nominee,Dervish Is Digital,Pat Cadigan
Locus,Science Fiction Novel,2002,Nominee,Angel of Destruction,Susan R. Matthews
Locus,Science Fiction Novel,2002,Nominee,Whole Wide World,Paul J. McAuley
Locus,Science Fiction Novel,2001,Nominee,Look to Windward,Iain Banks
Locus,Science Fiction Novel,2001,Nominee,Revelation Space,Alastair Reynolds
Locus,Science Fiction Novel,2001,Nominee,Ashes of Victory,David Weber
Locus,Science Fiction Novel,2001,Nominee,Marrow,Robert Reed
Locus,Science Fiction Novel,2001,Nominee,Candle,John Barnes
Locus,Science Fiction Novel,2001,Nominee,Eater,Gregory Benford
Locus,Science Fiction Novel,2001,Nominee,Mars Crossing,Geoffrey A. Landis
Locus,Science Fiction Novel,2001,Nominee,Probability Moon,Nancy Kress
Locus,Science Fiction Novel,2001,Nominee,The Collapsium,Wil McCarthy
Locus,Science Fiction Novel,2001,Nominee,The Miocene Arrow,Sean McMullen
Locus,Science Fiction Novel,2001,Nominee,Ventus,Karl Schroeder
Locus,Science Fiction Novel,2001,Nominee,Space,Stephen Baxter
Locus,Science Fiction Novel,2001,Nominee,Midnight Robber,Nalo Hopkinson
Locus,Science Fiction Novel,2001,Nominee,Hunted,James Alan Gardner
Locus,Science Fiction Novel,2001,Nominee,Infinity Beach,Jack McDevitt
Locus,Science Fiction Novel,2001,Nominee,Genesis,Poul Anderson
Locus,Science Fiction Novel,2001,Nominee,The Sky Road,Ken MacLeod
Locus,Science Fiction Novel,2001,Nominee,The Fresco,Sheri S. Tepper
Locus,Science Fiction Novel,2001,Nominee,Shrine of Stars,Paul J. McAuley
Locus,Science Fiction Novel,2001,Nominee,Distance Haze,Jamil Nasir
Locus,Science Fiction Novel,2001,Nominee,The Fountains of Youth,Brian Stableford
Locus,Science Fiction Novel,2001,Nominee,The Jazz,Melissa Scott
Locus,Science Fiction Novel,2001,Nominee,The Coming,Joe Haldeman
Locus,Science Fiction Novel,2001,Nominee,Outlaw School,Rebecca Ore
Locus,Science Fiction Novel,2001,Nominee,In Green's Jungles,Gene Wolfe
Locus,Science Fiction Novel,2001,Nominee,Colony Fleet,Susan R. Matthews
Locus,Science Fiction Novel,2001,Nominee,Zeitgeist,Bruce Sterling
Locus,Science Fiction Novel,2001,Nominee,Crescent City Rhapsody,Kathleen Ann Goonan
Locus,Science Fiction Novel,2000,Nominee,Time,Stephen Baxter
Locus,Science Fiction Novel,2000,Nominee,Bios,Robert Charles Wilson
Locus,Science Fiction Novel,2000,Nominee,All Tomorrow's Parties,William Gibson
Locus,Science Fiction Novel,2000,Nominee,Darwin's Radio,Greg Bear
Locus,Science Fiction Novel,2000,Nominee,A Deepness in the Sky,Vernor Vinge
Locus,Science Fiction Novel,2000,Nominee,Ender's Shadow,Orson Scott Card
Locus,Science Fiction Novel,2000,Nominee,A Civil Campaign,Lois McMaster Bujold
Locus,Science Fiction Novel,2000,Nominee,Forever Free,Joe Haldeman
Locus,Science Fiction Novel,2000,Nominee,The Naked God,Peter F. Hamilton
Locus,Science Fiction Novel,2000,Nominee,Souls in the Great Machine,Sean McMullen
Locus,Science Fiction Novel,2000,Nominee,The Cassini Division,Ken MacLeod
Locus,Science Fiction Novel,2000,Nominee,Teranesia,Greg Egan
Locus,Science Fiction Novel,2000,Nominee,The Extremes,Christopher Priest
Locus,Science Fiction Novel,2000,Nominee,The Far Shore of Time,Frederik Pohl
Locus,Science Fiction Novel,2000,Nominee,Precursor,C. J. Cherryh
Locus,Science Fiction Novel,2000,Nominee,The Conqueror's Child,Suzy McKee Charnas
Locus,Science Fiction Novel,2000,Nominee,Ancients of Days,Paul J. McAuley
Locus,Science Fiction Novel,2000,Nominee,Tower of Dreams,Jamil Nasir
Locus,Science Fiction Novel,2000,Nominee,Finity,John Barnes
Locus,Science Fiction Novel,2000,Nominee,Waiting,Frank M. Robinson
Locus,Science Fiction Novel,2000,Nominee,Greenhouse Summer,Norman Spinrad
Locus,Science Fiction Novel,2000,Nominee,The Martian Race,Gregory Benford
Locus,Science Fiction Novel,2000,Nominee,Singer from the Sea,Sheri S. Tepper
Locus,Science Fiction Novel,2000,Nominee,On Blue's Waters,Gene Wolfe
Locus,Science Fiction Novel,1999,Nominee,Komarr,Lois McMaster Bujold
Locus,Science Fiction Novel,1999,Nominee,The Children Star,Joan Slonczewski
Locus,Science Fiction Novel,1999,Nominee,Darwinia,Robert Charles Wilson
Locus,Science Fiction Novel,1999,Nominee,Parable of the Talents,Octavia E. Butler
Locus,Science Fiction Novel,1999,Nominee,The Golden Globe,John Varley
Locus,Science Fiction Novel,1999,Nominee,The Cassini Division,Ken MacLeod
Locus,Science Fiction Novel,1999,Nominee,Girl in Landscape,Jonathan Lethem
Locus,Science Fiction Novel,1999,Nominee,Bloom,Wil McCarthy
Locus,Science Fiction Novel,1999,Nominee,Children of God,Mary Doria Russell
Locus,Science Fiction Novel,1999,Nominee,Dinosaur Summer,Greg Bear
Locus,Science Fiction Novel,1999,Nominee,Earth Made of Glass,John Barnes
Locus,Science Fiction Novel,1999,Nominee,Moonseed,Stephen Baxter
Locus,Science Fiction Novel,1999,Nominee,Noir,K. W. Jeter
Locus,Science Fiction Novel,1999,Nominee,Ports of Call,Jack Vance
Locus,Science Fiction Novel,1999,Nominee,River of Blue Fire,Tad Williams
Locus,Science Fiction Novel,1999,Nominee,Starfarers,Poul Anderson
Locus,Science Fiction Novel,1999,Nominee,Vast,Linda Nagata
Locus,Science Fiction Novel,1999,Nominee,Distraction,Bruce Sterling
Locus,Science Fiction Novel,1999,Nominee,The Alien Years,Robert Silverberg
Locus,Science Fiction Novel,1999,Nominee,Mission Child,Maureen F. McHugh
Locus,Science Fiction Novel,1999,Nominee,Child of the River,Paul J. McAuley
Locus,Science Fiction Novel,1999,Nominee,Cosm,Gregory Benford
Locus,Science Fiction Novel,1999,Nominee,Maximum Light,Nancy Kress
Locus,Science Fiction Novel,1999,Nominee,Prisoner of Conscience,Susan R. Matthews
Locus,Science Fiction Novel,1999,Nominee,The Shapes of Their Hearts,Melissa Scott
Locus,Science Fiction Novel,1999,Nominee,Deepdrive,Alexander Jablokov
Locus,Science Fiction Novel,1999,Nominee,Six Moon Dance,Sheri S. Tepper
Locus,Science Fiction Novel,1999,Nominee,Kirinya,Ian McDonald
Locus,Science Fiction Novel,1999,Nominee,Moonfall,Jack McDevitt
Locus,Science Fiction Novel,1998,Nominee,3001: The Final Odyssey,Arthur C. Clarke
Locus,Science Fiction Novel,1998,Nominee,Titan,Stephen Baxter
Locus,Science Fiction Novel,1998,Nominee,Saint Leibowitz and the Wild Horse Woman,Walter M. Miller
Locus,Science Fiction Novel,1998,Nominee,Saint Leibowitz and the Wild Horse Woman,Terry Bisson
Locus,Science Fiction Novel,1998,Nominee,The Calcutta Chromosome,Amitav Ghosh
Locus,Science Fiction Novel,1998,Nominee,The Reality Dysfunction,Peter F. Hamilton
Locus,Science Fiction Novel,1998,Nominee,Antarctica,Kim Stanley Robinson
Locus,Science Fiction Novel,1998,Nominee,Diaspora,Greg Egan
Locus,Science Fiction Novel,1998,Nominee,Corrupting Dr. Nice,John Kessel
Locus,Science Fiction Novel,1998,Nominee,Destiny's Road,Larry Niven
Locus,Science Fiction Novel,1998,Nominee,Dreaming Metal,Melissa Scott
Locus,Science Fiction Novel,1998,Nominee,Eternity Road,Jack McDevitt
Locus,Science Fiction Novel,1998,Nominee,Einstein's Bridge,John G. Cramer
